gene_name	entrez_id
HOXD4	3233
NRP1	8829
C1GALT1C1	29071
FRMPD1	22844
TAS1R1	80835
BLK	640
SEH1L	81929
ZNF506	440515
GMFG	9535
TMEM222	84065
TP53INP1	94241
APOL5	80831
HADHA	3030
CD3E	916
NT5M	56953
NMBR	4829
USP24	23358
NR2F6	2063
LEMD1	93273
RAB5B	5869
PCYOX1L	78991
ZMYM2	7750
C1orf159	54991
ZFR	51663
GP9	2815
CC2D1B	200014
PGGHG	80162
ZNF791	163049
GNB1L	54584
RASL11B	65997
PRKCZ	5590
ZAP70	7535
TPCN2	219931
KCNJ16	3773
CLPB	81570
PHLPP2	23035
NCR2	9436
BAG4	9530
DAZ3	57054
YY1	7528
DNAJB11	51726
SYT1	6857
DCUN1D1	54165
LY86	9450
PPP1R16A	84988
ADAMTS14	140766
RBM25	58517
PAX3	5077
RNF122	79845
SPHK1	8877
ACVR2B	93
HDHD2	84064
INTS6	26512
PPIP5K2	23262
ZFPL1	7542
INTS6L	203522
MORF4L2	9643
EFCAB14	9813
CRYGS	1427
FGD6	55785
PPT1	5538
CILP2	148113
HTT	3064
PLEKHS1	79949
OR51S1	119692
ANO10	55129
SIX4	51804
PM20D1	148811
TRAPPC2L	51693
ATP2A1	487
FDXR	2232
SAT2	112483
FAAP100	80233
ARC	23237
TMEM170B	100113407
AKAP1	8165
ZGRF1	55345
ELF5	2001
ZBED6	100381270
AR	367
DNAL4	10126
TRIM51	84767
NODAL	4838
AP1G2	8906
LYRM4	57128
OR6N2	81442
TLN2	83660
EFCAB13	124989
CHIC1	53344
KCNA2	3737
TCTA	6988
HSPA9	3313
BTAF1	9044
SPINT3	10816
SAP130	79595
LCN15	389812
PGLYRP4	57115
SWT1	54823
UBL5	59286
CHMP4A	29082
CFAP77	389799
MEIS1	4211
IFT140	9742
PYCR2	29920
KCNJ15	3772
OR2T5	401993
GPR160	26996
PNMA5	114824
HERC2	8924
MRPS25	64432
JKAMP	51528
PRR20A	122183
AKNAD1	254268
TRIM67	440730
SULT1C4	27233
STC2	8614
DGKD	8527
TMPRSS6	164656
EID1	23741
P3H1	64175
PAX2	5076
MTHFD1L	25902
GTPBP8	29083
MGST2	4258
PHF19	26147
ACO2	50
SLC6A14	11254
GFOD1	54438
CYP3A4	1576
PPP1R3A	5506
PPIE	10450
POLR2K	5440
HMGB3	3149
NEK9	91754
MYC	4609
HRH4	59340
LXN	56925
KRTAP4.7	NA
PGLS	25796
AMMECR1	9949
LMBRD2	92255
C2orf80	389073
ZBBX	79740
SAMD3	154075
RFC2	5982
SRRM5	100170229
ZNF225	7768
LUC7L3	51747
CDHR1	92211
PFN2	5217
LRCH2	57631
CLDN18	51208
NUP214	8021
BARX2	8538
ERGIC3	51614
PDGFRA	5156
ZGLP1	100125288
SCIMP	388325
ZNF169	169841
OMD	4958
STAT1	6772
RBPJ	3516
PRELID3B	51012
SFTPB	6439
LPCAT1	79888
C15orf40	123207
SLC41A1	254428
CDC42BPB	9578
ABCD4	5826
C22orf31	25770
RAD51C	5889
UGT2A1	10941
GRK2	156
KRTAP20.1	NA
DPH7	92715
NLK	51701
DUSP12	11266
CDH15	1013
HIF3A	64344
TMEM72	643236
PC	5091
ZNF626	199777
STK24	8428
KCNA6	3742
SCRN2	90507
POU3F4	5456
CLEC2L	154790
TSPY2	64591
APC	324
RPN2	6185
STK11	6794
ZNF24	7572
TIAM2	26230
CD160	11126
NHLH1	4807
YEATS2	55689
SLC39A2	29986
CT47A11	255313
KLHL3	26249
NMUR2	56923
ENPP3	5169
RNF126	55658
AGXT	189
TRIM34	53840
MGAT4C	25834
CAT	847
PIGO	84720
TEX13B	56156
UGT2B11	10720
MMP16	4325
NBPF12	149013
HAT1	8520
MOGAT1	116255
CELA1	1990
ZNF430	80264
MYEOV	26579
SYPL1	6856
KRTAP1.3	NA
LRCH1	23143
SIRT1	23411
RAD51AP2	729475
DIO3	1735
ERCC2	2068
MSX2	4488
ZNF830	91603
MN1	4330
DTWD2	285605
CXCL14	9547
CAMLG	819
CYP19A1	1588
NFIX	4784
SSU72	29101
CABP4	57010
JAK2	3717
ELAC2	60528
ZNF665	79788
RAD50	10111
TMBIM6	7009
KRTAP13.1	NA
ALDH4A1	8659
ISOC1	51015
PSMG4	389362
DDX6	1656
POU4F2	5458
FGF20	26281
MOB3C	148932
DNASE1	1773
OR52I1	390037
PCDHB5	26167
AAMDC	28971
WDR4	10785
PF4	5196
TXNRD2	10587
RARS2	57038
ZFX	7543
ST7L	54879
NDUFS4	4724
GDF6	392255
KLHL24	54800
ZMAT4	79698
RPL11	6135
E2F6	1876
UBE2QL1	134111
FBXL20	84961
UAP1	6675
FRG2C	100288801
HELB	92797
MFN1	55669
UQCR10	29796
REG1B	5968
SCAF11	9169
ZNF367	195828
PHAX	51808
PCDHA4	56144
GALK1	2584
OR10K1	391109
SHC4	399694
CASP1	834
UTP14A	10813
CDH1	999
GBE1	2632
FRMPD2	143162
LRRC37A3	374819
RPL39L	116832
STRN	6801
TFCP2L1	29842
PCID2	55795
MLLT1	4298
CXCL5	6374
HOXD12	3238
ZMYM4	9202
NLGN2	57555
SLC26A4	5172
ZNF223	7766
KRTAP9.8	NA
ZNF777	27153
OR1L8	138881
KLF1	10661
OR10H3	26532
DDX55	57696
PPP2CA	5515
GBF1	8729
ALG5	29880
MAOB	4129
PBX4	80714
MPIG6B	80739
TCAF2	285966
ASH2L	9070
CCDC102A	92922
GRIA1	2890
ANKRD13A	88455
ARMC6	93436
APOC2	344
A3GALT2	127550
EPHX1	2052
CACNB2	783
CARMIL2	146206
SLC2A11	66035
MRPL41	64975
UTF1	8433
HOXD10	3236
TRAF5	7188
ACVR1B	91
CDCA7	83879
PCDHGB6	56100
CEP170B	283638
PRH2	5555
SPANXN5	494197
ANKRD9	122416
NKX3.2	NA
AGAP4	119016
ADH5	128
RBMX2	51634
SPICE1	152185
NACA	4666
KLC1	3831
PHIP	55023
AADACL4	343066
KCNA4	3739
ZNF282	8427
C11orf80	NA
NCBP1	4686
GPR171	29909
CMIP	80790
PSMC3IP	29893
BSX	390259
MPDU1	9526
CBL	867
PAFAH1B3	5050
DSE	29940
WFDC5	149708
LIMS3	96626
CENPA	1058
CTNS	1497
SPDYE18	100505767
KLHL10	317719
TRPC4AP	26133
POM121L2	94026
ASGR1	432
RNF130	55819
FN1	2335
LRRC17	10234
IL18BP	10068
UBTD1	80019
TCF23	150921
CYTIP	9595
SP140L	93349
C2orf66	401027
DPY19L1	23333
FGA	2243
CFAP70	118491
CCDC125	202243
C10orf88	80007
DNAH11	8701
DHPS	1725
SLC15A4	121260
LRRIQ3	127255
DNAJB7	150353
EPHA1	2041
BCDIN3D	144233
RNF111	54778
BTN2A2	10385
OBP2B	29989
SPDYE2	441273
RNF128	79589
BRAP	8315
SLC26A8	116369
ACTL9	284382
PROKR1	10887
CD226	10666
GOLGA6B	55889
CTAG1B	1485
FGF11	2256
PDE10A	10846
CBX2	84733
KCNK7	10089
TMEM30A	55754
KRT26	353288
LEFTY2	7044
CCR8	1237
PSG7	5676
CABP7	164633
SERF2	10169
BTF3	689
CAPRIN1	4076
PTBP2	58155
GYPB	2994
CLDN4	1364
CD1B	910
ZNF445	353274
LIPJ	142910
OR4N5	390437
SERTAD1	29950
GRM3	2913
KATNBL1	79768
NRN1	51299
GINS4	84296
INS	3630
TCFL5	10732
GRIK1	2897
RAB34	83871
PUS7L	83448
FAM217B	63939
KIR3DP1	548594
KRTAP10.1	NA
OR2B11	127623
CHRDL2	25884
NUP35	129401
ZNF566	84924
FAM174B	400451
NFKB2	4791
GKAP1	80318
HSD11B1L	374875
LRRC3	81543
KIR3DL1	3811
CEND1	51286
PRLR	5618
ARAP2	116984
NUDT9	53343
HSD17B11	51170
NLGN4X	57502
GLB1L2	89944
APOA1	335
FBXO6	26270
CDK18	5129
SDF2L1	23753
KCNK3	3777
ZNF234	10780
HENMT1	113802
AARD	441376
TMEM255B	348013
TMEM125	128218
PSMB4	5692
MBNL1	4154
CHST2	9435
CD84	8832
BIN3	55909
ITGB3	3690
PRR4	11272
FBXO42	54455
CCDC187	399693
CST2	1470
TRIM68	55128
PRR23A	729627
UBE2U	148581
LDLRAP1	26119
KRT36	8689
MLH3	27030
AURKB	9212
MUC7	4589
PSMB7	5695
ULK3	25989
INPP4B	8821
PTGS1	5742
PLEKHG6	55200
DHX32	55760
INF2	64423
DDRGK1	65992
MPPE1	65258
NFKBID	84807
ZFP36L2	678
CLIP2	7461
ZNF66	7617
CAMP	820
HYLS1	219844
TMEM45B	120224
BABAM1	29086
GTF3C4	9329
VCX3A	51481
POLR3B	55703
DSTYK	25778
SSX3	10214
CFAP221	200373
PHF23	79142
PAG1	55824
CSRP2	1466
SHQ1	55164
PPP6R2	9701
YPEL3	83719
MPP7	143098
DKK4	27121
OR2L3	391192
PIRT	644139
AGAP2	116986
TRPC3	7222
TBL1XR1	79718
LHCGR	3973
BANK1	55024
NPY4R	5540
BPIFB1	92747
ATF4	468
TBCEL	219899
MTMR4	9110
ARHGEF5	7984
AAGAB	79719
MDFI	4188
SPRN	503542
SIGLEC16	400709
VAX2	25806
NCLN	56926
PGBD5	79605
ZNF586	54807
SPRY2	10253
GH2	2689
AQP12B	653437
C2orf73	129852
SMIM14	201895
ZC3H13	23091
SF3B1	23451
GON4L	54856
OR52E4	390081
ADGRA3	166647
OR2T8	343172
ARR3	407
CRNN	49860
UNC5A	90249
OR10G2	26534
RPS6KB2	6199
TRIB1	10221
TXNDC15	79770
MYH6	4624
TNFSF9	8744
HABP4	22927
GHR	2690
ERCC3	2071
IFI6	2537
RPL23A	6147
TSNARE1	203062
RPL15	6138
GNAS	2778
ABHD17C	58489
EML6	400954
GATM	2628
TMEM47	83604
TMEM38A	79041
SLC19A1	6573
RBBP4	5928
ZNF749	388567
ANGPTL4	51129
TSEN34	79042
TNFSF18	8995
THOC3	84321
DKK1	22943
ZNF486	90649
ACVR1C	130399
TMEM71	137835
DDX20	11218
SLC10A6	345274
USP17L29	728405
MS4A6A	64231
N4BP1	9683
WFDC11	259239
DMP1	1758
LIN54	132660
NAA38	84316
ATP10D	57205
RNASEH1	246243
GJC2	57165
USPL1	10208
RPL13	6137
PRCP	5547
ZNF737	100129842
ZNF26	7574
LZTFL1	54585
PRDM5	11107
AMER3	205147
GOLT1A	127845
OR2AK2	391191
ZNF324	25799
SRGAP2B	647135
SLC25A45	283130
SNRPB2	6629
HUS1	3364
HSPE1	3336
TTC3	7267
FOXI1	2299
LAMTOR2	28956
TAF4	6874
PDE8A	5151
UBR5	51366
LIPE	3991
CCDC82	79780
OR6C6	283365
SLC38A11	151258
KRAS	3845
NEDD4	4734
DEFB104A	140596
ENO3	2027
AMY2B	280
SUSD2	56241
LSM2	57819
SLC25A23	79085
BRICD5	283870
LDB3	11155
BCL2L14	79370
CHRM4	1132
NHLRC4	283948
AKR1A1	10327
SOX10	6663
TAF8	129685
SMCO3	440087
EXOSC4	54512
MID2	11043
NRAS	4893
EPYC	1833
UCP2	7351
TBC1D8	11138
LRP4	4038
CHD7	55636
PSMD3	5709
CCDC102B	79839
ZDHHC2	51201
KRT1	3848
EXPH5	23086
C1QTNF12	388581
STON2	85439
CDKN1B	1027
CBLB	868
TRPC5	7224
RAD51AP1	10635
PRPF8	10594
CCDC28B	79140
VSIG4	11326
PIAS2	9063
MEMO1	51072
SELENOO	83642
MFSD2B	388931
BTBD16	118663
CSNK1E	1454
ZNF132	7691
PPP4C	5531
TP53RK	112858
C1QL4	338761
TTC12	54970
ZNF135	7694
STK31	56164
KRTAP23.1	NA
ZNF705B	100132396
PRAMEF1	65121
PADI6	353238
MAMDC4	158056
ISL1	3670
OR2AT4	341152
TFAM	7019
MUC6	4588
HINT2	84681
PRRC1	133619
PAWR	5074
CENPB	1059
MIXL1	83881
KLHL29	114818
ID2	3398
SPATA18	132671
MAML1	9794
TTC7B	145567
CCDC185	164127
SERINC3	10955
CYTL1	54360
STK3	6788
C1GALT1	56913
THSD4	79875
RETNLB	84666
WEE1	7465
CASP9	842
ZNF835	90485
BCL2L11	10018
SUPV3L1	6832
RTP2	344892
KATNB1	10300
TLE4	7091
HEATR6	63897
DNAAF2	55172
HIGD1A	25994
EPB41L1	2036
PARP12	64761
MPV17	4358
SLC35G1	159371
TCHHL1	126637
DISP3	57540
INTS5	80789
ZNF154	7710
TRIM49C	642612
FKBP8	23770
KRTAP5.9	NA
CLUAP1	23059
SMIM13	221710
OR8J1	219477
LAYN	143903
CCL5	6352
SIGLEC6	946
SLC25A18	83733
LPXN	9404
HIPK4	147746
ITGB4	3691
MAST1	22983
SERTM1	400120
LRRC32	2615
ELF3	1999
MKKS	8195
PRF1	5551
CYP4B1	1580
NIPAL3	57185
SYT7	9066
NAGK	55577
RPS19BP1	91582
SYTL2	54843
FGFBP2	83888
GNG8	94235
CCNE2	9134
ZNF530	348327
TDGF1	NA
TRAF1	7185
HDLBP	3069
RAB6A	5870
ENPP4	22875
TAS2R30	259293
NACA2	342538
OR10G8	219869
SSTR1	6751
DLGAP3	58512
ASAP2	8853
SMCP	4184
NUS1	116150
ADAT1	23536
EMP2	2013
C1orf174	339448
MORN4	118812
CACNA1D	776
SIL1	64374
EPAS1	2034
TNNI1	7135
ARL8B	55207
RAB24	53917
DAD1	1603
PTH1R	5745
POLR1C	9533
EYS	346007
DHRS4	10901
UCN	7349
PPIG	9360
HDAC3	8841
NMRK2	27231
KIF18B	146909
BEST3	144453
PMF1	11243
DDX41	51428
B4GAT1	11041
B3GALT1	8708
PROX1	5629
AFF2	2334
ABHD14A	25864
CLEC19A	728276
TKT	7086
MTCH2	23788
RPL41	6171
MED1	5469
LSAMP	4045
IL13	3596
FAM120C	54954
KLHL36	79786
DES	1674
NOTCH2	4853
CSHL1	1444
GPN3	51184
PLEKHM2	23207
OBP2A	29991
COL10A1	1300
ENDOU	8909
ARHGAP25	9938
FAM83D	81610
BPNT1	10380
TXN	7295
ZNF582	147948
RNF170	81790
PCBP3	54039
PMEL	6490
FBXL2	25827
GEM	2669
LRRC27	80313
TTLL10	254173
SLC15A2	6565
DKK2	27123
DNMT1	1786
AS3MT	57412
MYO5C	55930
AAK1	22848
MAP10	54627
SYNDIG1L	646658
C20orf173	140873
CCDC150	284992
GPR3	2827
ADGRL4	64123
HEMK1	51409
FAM168B	130074
PPP1R36	145376
DNAJC30	84277
LRRC75B	388886
PDE1C	5137
CPHXL	105371346
MAPK8IP2	23542
BSG	682
CASP8AP2	9994
CEP112	201134
KRTAP13.4	NA
MDGA1	266727
GPR89B	51463
CHMP3	51652
KPNA2	3838
ZNF181	339318
ULBP2	80328
EIF5	1983
RBL1	5933
BCAP31	10134
ADAM30	11085
GOLGA6C	653641
COL5A2	1290
OR2M2	391194
RASA4B	100271927
CDK14	5218
SDR42E2	100288072
TDRP	157695
ADAM12	8038
NDUFS1	4719
LAPTM4B	55353
OLFML2B	25903
SMTNL2	342527
CAPN5	726
ZNF385A	25946
UBAP2	55833
PLAU	5328
UGT1A10	54575
TRIP10	9322
GTSF1	121355
SMYD3	64754
SPCS2	9789
NFATC1	4772
ZNF415	55786
GOLGA8F	100132565
KMT2B	9757
ZNF583	147949
ZC3H7B	23264
ZFYVE26	23503
SHISA7	729956
KCNC3	3748
FGF5	2250
ZNF212	7988
CLDN1	9076
HUNK	30811
C1QTNF8	390664
KLHL32	114792
HIPK1	204851
SLC35F1	222553
TMEM67	91147
SUV39H1	6839
RDH13	112724
TIAL1	7073
SFXN2	118980
GOLM1	51280
SLC16A8	23539
NDST2	8509
HOXC11	3227
COX7A2L	9167
ZNF74	7625
CD55	1604
C5orf52	100190949
NDUFA13	51079
COX5A	9377
GPR82	27197
GOPC	57120
XRCC3	7517
ATP10B	23120
LIN7A	8825
SLC25A52	147407
RWDD2B	10069
SRR	63826
TP53TG3F	102724127
GDA	9615
CAD	790
SRD5A3	79644
SLC10A2	6555
COL27A1	85301
CDC26	246184
PLK4	10733
SMIM10L2B	644596
DNASE2	1777
ZNF761	388561
AKT3	10000
EFR3A	23167
RLN3	117579
LIPH	200879
SPATA4	132851
NCKAP1L	3071
TRIM35	23087
SLC36A3	285641
TTC4	7268
MT1HL1	645745
TAS2R10	50839
LAMA4	3910
RIBC1	158787
NEIL1	79661
MALL	7851
ZNF488	118738
TGFBR3	7049
RTCB	51493
MAGEA12	4111
PWP1	11137
ZDBF2	57683
TBX20	57057
TSC1	7248
DCD	117159
C2orf15	150590
AANAT	15
FOXRED2	80020
TIMM8B	26521
ZNF615	284370
AMN1	196394
EPHA2	1969
TP53I3	9540
LRRC59	55379
LRRN3	54674
HCCS	3052
CXCR5	643
SYN2	6854
OXR1	55074
ERCC6L	54821
TERT	7015
EYA4	2070
BAG6	7917
DIAPH2	1730
CDHR4	389118
NUP93	9688
ZBTB10	65986
STXBP4	252983
ATP8B2	57198
TSPO	706
SLC25A14	9016
RBMXL1	494115
CCDC3	83643
TMX1	81542
FAM43A	131583
ZMAT1	84460
MKNK1	8569
AGER	177
SLC6A3	6531
COX20	116228
C3orf18	51161
LETM2	137994
ACTN4	81
EIF3J	8669
OR8B2	26595
FKBP2	2286
PCDHB14	56122
IL10	3586
SETBP1	26040
SMAD7	4092
PARP15	165631
MAPK3	5595
ZNF560	147741
ASH1L	55870
ZNF440	126070
MARCKSL1	65108
KPRP	448834
MAFF	23764
TXNDC5	81567
PPP1R35	221908
RBBP8	5932
UCHL3	7347
MINDY1	55793
RBP3	5949
EED	8726
RHOXF2	84528
MTMR14	64419
ATG4B	23192
ZFP90	146198
GAS2	2620
ISCU	23479
ZSWIM2	151112
EPOR	2057
NACAD	23148
UBR1	197131
RXFP1	59350
HACD1	9200
GFER	2671
SFTA2	389376
VEZF1	7716
OTP	23440
FAM114A2	10827
VSIG2	23584
CBFA2T2	9139
GNPTAB	79158
NUDT21	11051
HOXA10	3206
ITIH5	80760
RTN4IP1	84816
MOB1A	55233
SLC17A4	10050
TESPA1	9840
UBAP1L	390595
STEAP1	26872
CARD14	79092
NDUFAF5	79133
RAP1A	5906
RPL6	6128
KRTAP22.1	NA
ZNF780A	284323
IFNK	56832
PSMG1	8624
STRADA	92335
HTRA1	5654
KRTAP6.1	NA
KNDC1	85442
STOM	2040
STAC2	342667
BBX	56987
DIP2A	23181
LYPLA1	10434
INPP4A	3631
ALOX12	239
MOG	4340
DDX19A	55308
RASSF7	8045
AQP2	359
CRISPLD2	83716
SDK2	54549
CLPP	8192
FIBP	9158
PHACTR3	116154
GATA3	2625
RPAP3	79657
GPR150	285601
SUZ12	23512
STOML1	9399
PCDHA1	56147
MAPK4	5596
GNG4	2786
GIMAP7	168537
COX6A1	1337
CMSS1	84319
RYR2	6262
ARRDC4	91947
FBN2	2201
GYS1	2997
SPA17	53340
UBE2V2	7336
CHCHD7	79145
FGF16	8823
GJA4	2701
INTS11	54973
FANCD2	2177
SFXN5	94097
PHLDA1	22822
AQP9	366
NFE2L1	4779
POLD4	57804
SLC23A1	9963
SLC6A13	6540
TRAT1	50852
SPACA9	11092
GPR55	9290
TSR3	115939
PDE6G	5148
SPATA17	128153
SLFNL1	200172
PHF1	5252
SMIM2	79024
FUT4	2526
ZNF843	283933
ZNF71	58491
KRTAP9.2	NA
GJC1	10052
PITPNC1	26207
NT5C2	22978
ZFP69	339559
SNX21	90203
IQCF3	401067
LSMEM1	286006
EPHX4	253152
REXO2	25996
MARVELD3	91862
QPCT	25797
CYP2J2	1573
WRN	7486
CGB1	114335
PHF21A	51317
KDM4B	23030
TIGD4	201798
TAAR9	134860
CAPN15	6650
HEY2	23493
PHYH	5264
MGAT2	4247
ADGRF1	266977
BCL2L2.PABPN1	NA
GIMD1	100507096
RPRM	56475
PRKCG	5582
CLK2	1196
TCF24	100129654
SMAD9	4093
CDK1	983
ANKDD1A	348094
DSTN	11034
DDX60	55601
RESP18	389075
ZNF230	7773
RNF186	54546
KRTAP5.10	NA
RSPO3	84870
GSTO1	9446
SRXN1	140809
TERB1	283847
IZUMO1R	390243
ADGRE3	84658
FKBP1A	2280
SLC10A7	84068
OR10J1	26476
MAP6D1	79929
FAM3B	54097
ST6GALNAC5	81849
FASTK	10922
ENDOV	284131
MRNIP	51149
SLC22A7	10864
CENPVL2	441495
STMN1	3925
SLC31A1	1317
CAMK2G	818
SLC2A5	6518
GLDN	342035
PELP1	27043
CCL27	10850
IL20RA	53832
TACO1	51204
CYP4A22	284541
IRGQ	126298
CHCHD3	54927
ARPP21	10777
THSD1	55901
C5orf15	56951
SNX6	58533
C4orf19	55286
SLC22A6	9356
COASY	80347
IL1RL1	9173
PASD1	139135
UTS2R	2837
CNTN3	5067
CLTA	1211
FAM98C	147965
SYT15	83849
TRIM62	55223
ISY1	57461
NLN	57486
PTER	9317
ZNF195	7748
GPR18	2841
OR8J3	81168
ZNF491	126069
TPK1	27010
RIDA	10247
STAM	8027
FFAR3	2865
PPP1R14A	94274
ELOVL1	64834
CORO2A	7464
FOXB2	442425
XIAP	331
MTNR1B	4544
S100A8	6279
FTMT	94033
CPVL	54504
PAIP2	51247
SCYL3	57147
FJX1	24147
PFDN5	5204
ATP7A	538
OPRL1	4987
CDC42EP3	10602
UPK1B	7348
NKX6.3	NA
PPP1R14D	54866
PPFIBP1	8496
SCGN	10590
RSBN1	54665
TNFSF11	8600
KLHL8	57563
ZNF773	374928
AGXT2	64902
STMN3	50861
SRSF2	6427
CUTC	51076
RABGAP1L	9910
CYP26C1	340665
ZBTB44	29068
PTGER3	5733
SLC18A3	6572
TRDN	10345
SLIRP	81892
MICALL2	79778
CALML3	810
OPN1MW3	101060233
SUN1	23353
CYLD	1540
DMRTB1	63948
PCSK6	5046
TRAPPC6A	79090
RNF113A	7737
MIEF1	54471
FIBIN	387758
TP63	8626
FABP9	646480
ZNF18	7566
CTSH	1512
ANXA8	653145
CD96	10225
PNPLA1	285848
XRN2	22803
SWAP70	23075
DNAH7	56171
ELOF1	84337
CLIP1	6249
WHAMM	123720
BAIAP3	8938
MAN2B2	23324
ZNF296	162979
SP100	6672
BCAT2	587
PGRMC2	10424
UBE2E3	10477
MRPS22	56945
TOE1	114034
OR4F16	81399
RRP15	51018
STX2	2054
XAGE1B	653067
EXOSC3	51010
NUDT1	4521
PCP4L1	654790
CUTA	51596
PANK3	79646
C11orf21	29125
DEPTOR	64798
MASP1	5648
OR5K1	26339
KBTBD11	9920
SCART1	619207
SLC43A2	124935
SYT11	23208
PLEKHH2	130271
IL17RE	132014
OTUD5	55593
PCDH10	57575
LIAS	11019
TEDDM1	127670
MBOAT4	619373
ZNF236	7776
RGS4	5999
CCDC77	84318
LRRC49	54839
PAX1	5075
PRH1	5554
TM9SF3	56889
SRD5A2	6716
ERMARD	55780
ROS1	6098
GTF2H2	2966
WNT8B	7479
NDRG4	65009
ERO1A	30001
RNF215	200312
TCEAL8	90843
ZNF532	55205
MMP28	79148
RPL3L	6123
CDKN2D	1032
OR4D5	219875
IZUMO2	126123
MTIF2	4528
SHTN1	57698
NTF3	4908
LIMD2	80774
DLG1	1739
VAMP5	10791
POLR2G	5436
P3H3	10536
BTK	695
LUZP1	7798
LAPTM5	7805
SLC25A24	29957
GCM2	9247
HOOK1	51361
DYRK1B	9149
PDSS2	57107
NIPSNAP3B	55335
KIF20B	9585
RBM7	10179
GNLY	10578
ILF2	3608
ISYNA1	51477
SEC31A	22872
CUEDC2	79004
OTUD7A	161725
PCDH19	57526
GAGE2E	26749
C14orf132	56967
FBXO4	26272
LIPT2	387787
NKD1	85407
DMTN	2039
SLITRK6	84189
PPIAL4C	653598
ASTL	431705
PSMC3	5702
RIOK1	83732
CCDC148	130940
ANGPTL2	23452
KLF9	687
HOXA4	3201
ADAT2	134637
TTLL9	164395
APOC1	341
FAM177B	400823
TBL1Y	90665
KCTD8	386617
MEGF6	1953
RAMP1	10267
ZNF215	7762
NKIRAS2	28511
CREBZF	58487
PPIAL4D	645142
MTM1	4534
ZBTB21	49854
ZNF205	7755
SHMT1	6470
OR52J3	119679
SUSD1	64420
MPZL1	9019
SHD	56961
MOCS2	4338
TRIM36	55521
ZNF275	10838
OLFML2A	169611
SYNE4	163183
CTCFL	140690
UHMK1	127933
EIF2B4	8890
SMARCAL1	50485
CXorf65	158830
CEMP1	752014
REG3G	130120
CLASP1	23332
OR6K2	81448
FCGR2C	9103
FAM171A2	284069
LRRC10B	390205
ACLY	47
FRMPD4	9758
GCLM	2730
ATG3	64422
UBD	10537
CCL21	6366
SNTB2	6645
ARPC1A	10552
SIPA1L1	26037
CD14	929
WDR13	64743
SYCN	342898
CD19	930
TBL2	26608
MIB1	57534
PTGER4	5734
PTCHD3	374308
TMC1	117531
ZNF469	84627
CAPN13	92291
ADCYAP1	116
ASAH2B	653308
PAFAH1B1	5048
SCT	6343
HYDIN	54768
ARID3B	10620
KRT222	125113
BLVRA	644
HCN1	348980
ASB14	142686
DOCK2	1794
MPL	4352
AKR7L	246181
MROH2A	339766
BAZ2B	29994
RAB3C	115827
PACSIN3	29763
OR8H1	219469
NCKAP5L	57701
MAFG	4097
MRPL3	11222
IGDCC4	57722
PAM	5066
FAM178B	51252
FASTKD2	22868
MAP3K2	10746
RBKS	64080
SEC22A	26984
CDHR3	222256
SLC30A9	10463
PABPC5	140886
APLNR	187
C16orf74	404550
LPCAT3	10162
CD209	30835
TUBB2A	7280
KRT28	162605
HHLA2	11148
FPGT	8790
EGFLAM	133584
KCNV2	169522
SLC7A3	84889
EVA1C	59271
ARL14	80117
BSDC1	55108
ARHGAP24	83478
LPAR2	9170
SDF4	51150
ZC3H11A	9877
UBE2E1	7324
AKAP7	9465
SLC35G2	80723
DMKN	93099
HBA1	3039
METTL14	57721
NOC3L	64318
FKBP5	2289
GPIHBP1	338328
CDH10	1008
FGD1	2245
MOV10	4343
SERPINF2	5345
DCUN1D3	123879
KIF12	113220
KLHL14	57565
ATAD2	29028
ZNF318	24149
DAPK3	1613
SLC5A6	8884
APOA2	336
HMCES	56941
TCEANC2	127428
FOXD4L1	200350
OR4N2	390429
POLR3K	51728
TRIM21	6737
SEC23A	10484
SBF1	6305
METTL21EP	121952
ZNF551	90233
PLCG2	5336
PRDM13	59336
OR5H6	79295
POTED	317754
KRT81	3887
ARL6IP4	51329
MIGA1	374986
ZNF701	55762
IGLL1	3543
LPAR3	23566
ADCK1	57143
KALRN	8997
MAOA	4128
ACTBL2	345651
HSF1	3297
ARHGEF2	9181
EXOC7	23265
TMEM41B	440026
OR13C8	138802
ARHGDIA	396
SUV39H2	79723
NUP155	9631
ZNF699	374879
TMPRSS12	283471
KDM5D	8284
CCDC159	126075
ALYREF	10189
KRT9	3857
CHST14	113189
SFRP5	6425
NLRP3	114548
PANK4	55229
NEXN	91624
FBXW12	285231
TEX11	56159
MRPL47	57129
MTMR12	54545
HCRT	3060
STK32A	202374
FAM90A5P	NA
POTEF	728378
PDE1B	5153
FOXF1	2294
LEP	3952
GJA9	81025
BMP4	652
MTOR	2475
ASCC2	84164
HMG20B	10362
BAALC	79870
CDT1	81620
KDM5C	8242
SYT17	51760
LRRC4B	94030
CCDC157	550631
ITGB1	3688
MTA3	57504
NUP210	23225
MEGF11	84465
OR5F1	338674
SLC7A7	9056
GRIK5	2901
TNR	7143
NLRC3	197358
TRPV6	55503
ZC2HC1B	153918
CAPG	822
LYPD6	130574
GRID1	2894
FBXO7	25793
OR52B6	340980
UNC80	285175
PCGF1	84759
MAGEB1	4112
TRIM73	375593
PRRX1	5396
THAP3	90326
FOXG1	2290
TFB2M	64216
POP1	10940
MLC1	23209
OXTR	5021
ZBTB6	10773
KRBOX1	100506243
PRC1	9055
CLCN4	1183
PPP3CC	5533
KIR3DX1	90011
PTPRA	5786
AMH	268
RAB40A	142684
NCR3LG1	374383
OPTN	10133
