entrez_id	gene_name
Sample Identifier	NA
127069	OR2T10
79923	NANOG
83872	HMCN1
55234	SMU1
65065	NBEAL1
5798	PTPRN
57337	SENP7
3736	KCNA1
221078	NSUN6
340359	KLHL38
27154	BRPF3
90187	EMILIN3
9162	DGKI
2274	FHL2
129563	DIS3L2
23264	ZC3H7B
390036	OR52K1
10288	LILRB2
56978	PRDM8
100506742	CASP12
151835	CPNE9
23354	HAUS5
3742	KCNA6
9462	RASAL2
440603	BCL2L15
390155	OR5T1
10242	KCNMB2
50615	IL21R
4174	MCM5
1358	CPA2
344892	RTP2
7343	UBTF
83417	FCRL4
3623	INHA
7690	ZNF131
283471	TMPRSS12
137970	UNC5D
10766	TOB2
79778	MICALL2
165215	FAM171B
80824	DUSP16
2271	FH
53616	ADAM22
26993	AKAP8L
26160	IFT172
80230	RUFY1
131474	CHCHD4
10910	SUGT1
9855	FARP2
8727	CTNNAL1
5236	PGM1
342346	C16orf96
23144	ZC3H3
93349	SP140L
10444	ZER1
51557	LGSN
401992	OR2T2
3958	LGALS3
399687	MYO18A
29123	ANKRD11
5226	PGD
64850	ETNPPL
5734	PTGER4
6389	SDHA
22883	CLSTN1
55718	POLR3E
149708	WFDC5
152503	SH3D19
22870	PPP6R1
25780	RASGRP3
10594	PRPF8
29850	TRPM5
9071	CLDN10
56259	CTNNBL1
727	C5
10203	CALCRL
26037	SIPA1L1
1299	COL9A3
221322	TBC1D32
285877	POM121L12
199974	CYP4Z1
1297	COL9A1
40	ASIC2
10232	MSLN
55299	BRIX1
10886	NPFFR2
80177	MYCT1
648791	PPP1R3G
4628	MYH10
4077	NBR1
2149	F2R
390168	OR5M1
373156	GSTK1
133686	NADK2
8405	SPOP
113220	KIF12
921	CD5
126069	ZNF491
122945	NOXRED1
10208	USPL1
27125	AFF4
282996	RBM20
26476	OR10J1
9670	IPO13
221472	FGD2
6634	SNRPD3
83659	TEKT1
57576	KIF17
164656	TMPRSS6
8646	CHRD
84253	GARNL3
51232	CRIM1
2591	GALNT3
10296	MAEA
4043	LRPAP1
152098	ZCWPW2
284312	ZSCAN1
7764	ZNF217
8321	FZD1
2625	GATA3
221481	ARMC12
56934	CA10
158219	TTC39B
23158	TBC1D9
1282	COL4A1
126868	MAB21L3
132430	PABPC4L
51205	ACP6
51300	TIMMDC1
10552	ARPC1A
27443	CECR2
409	ARRB2
64135	IFIH1
338692	ANKRD13D
10010	TANK
2300	FOXL1
84765	ZNF577
401145	CCSER1
3071	NCKAP1L
5831	PYCR1
80012	PHC3
51230	PHF20
26529	OR12D2
5055	SERPINB2
8796	SCEL
10507	SEMA4D
2686	GGT7
8867	SYNJ1
64926	RASAL3
27037	TRMT2A
92736	OTOP2
5673	PSG5
127294	MYOM3
92345	NAF1
55022	PID1
3045	HBD
80031	SEMA6D
7517	XRCC3
2819	GPD1
23353	SUN1
254827	NAALADL2
83856	FSD1L
55183	RIF1
10466	COG5
11169	WDHD1
84871	AGBL4
55357	TBC1D2
84878	ZBTB45
283659	PRTG
65268	WNK2
57582	KCNT1
375611	SLC26A5
10999	SLC27A4
63951	DMRTA1
55803	ADAP2
284257	BOD1L2
57568	SIPA1L2
27181	SIGLEC8
1001	CDH3
3249	HPN
22798	LAMB4
5912	RAP2B
3680	ITGA9
27067	STAU2
4897	NRCAM
3305	HSPA1L
4057	LTF
8718	TNFRSF25
142678	MIB2
341346	SMCO2
5468	PPARG
8491	MAP4K3
388946	TMEM247
94026	POM121L2
116085	SLC22A12
11112	HIBADH
8437	RASAL1
933	CD22
3798	KIF5A
55187	VPS13D
402381	SOHLH1
160728	SLC5A8
83481	EPPK1
5156	PDGFRA
5145	PDE6A
163782	KANK4
2244	FGB
84433	CARD11
54946	SLC41A3
375757	SWI5
6910	TBX5
56923	NMUR2
27074	LAMP3
10802	SEC24A
8302	KLRC4
11179	ZNF277
253943	YTHDF3
1621	DBH
6238	RRBP1
9425	CDYL
58510	PRODH2
26038	CHD5
58513	EPS15L1
9858	PPP1R26
57724	EPG5
6492	SIM1
9110	MTMR4
51191	HERC5
10516	FBLN5
23265	EXOC7
9635	CLCA2
2626	GATA4
114786	XKR4
54799	MBTD1
2562	GABRB3
649137	ZSCAN5C
246777	SPESP1
8534	CHST1
5321	PLA2G4A
7365	UGT2B10
221935	SDK1
57470	LRRC47
2634	GBP2
7249	TSC2
189	AGXT
79295	OR5H6
55252	ASXL2
374403	TBC1D10C
10270	AKAP8
954	ENTPD2
3588	IL10RB
26212	OR2B6
7701	ZNF142
85462	FHDC1
23269	MGA
2572	GAD2
10249	GLYAT
146177	VWA3A
150709	ANKAR
8935	SKAP2
10127	ZNF263
26751	SH3YL1
3766	KCNJ10
747	DAGLA
5243	ABCB1
1788	DNMT3A
56241	SUSD2
120892	LRRK2
2114	ETS2
84166	NLRC5
55762	ZNF701
4638	MYLK
2033	EP300
5598	MAPK7
254295	PHYHD1
65249	ZSWIM4
161436	EML5
8029	CUBN
144453	BEST3
2905	GRIN2C
10595	ERN2
91107	TRIM47
5518	PPP2R1A
284346	ZNF575
84938	ATG4C
51594	NBAS
84924	ZNF566
5218	CDK14
23002	DAAM1
145567	TTC7B
9365	KL
4037	LRP3
4618	MYF6
9853	RUSC2
9154	SLC28A1
2949	GSTM5
140901	STK35
26168	SENP3
171389	NLRP6
57703	CWC22
58158	NEUROD4
730051	ZNF814
26205	GMEB2
2800	GOLGA1
57091	CASS4
7424	VEGFC
9175	MAP3K13
23580	CDC42EP4
26230	TIAM2
90627	STARD13
6457	SH3GL3
84726	PRRC2B
81127	OR4K15
26150	RIBC2
54914	FOCAD
27148	STK36
1783	DYNC1LI2
9717	SEC14L5
3757	KCNH2
152206	CCDC13
23435	TARDBP
9883	POM121
2897	GRIK1
128486	FITM2
6801	STRN
51720	UIMC1
5091	PC
29888	STRN4
6830	SUPT6H
6768	ST14
11094	CACFD1
1610	DAO
9654	TTLL4
9271	PIWIL1
136332	LRGUK
388761	OR14A2
54915	YTHDF1
30850	CDR2L
11119	BTN3A1
5337	PLD1
64129	TINAGL1
201163	FLCN
245939	DEFB128
28996	HIPK2
9491	PSMF1
375748	ERCC6L2
89869	PLCZ1
55728	N4BP2
149998	LIPI
27072	VPS41
1015	CDH17
6311	ATXN2
7306	TYRP1
28965	SLC27A6
56138	PCDHA11
164781	DAW1
23581	CASP14
57680	CHD8
284307	ZIK1
10026	PIGK
768239	PSAPL1
22921	MSRB2
7107	GPR137B
23261	CAMTA1
133482	SLCO6A1
8111	GPR68
91703	ACY3
89858	SIGLEC12
84693	MCEE
3362	HTR6
54984	PINX1
1572	CYP2F1
768	CA9
10667	FARS2
58480	RHOU
284297	SSC5D
23053	ZSWIM8
682	BSG
341359	SYT10
1107	CHD3
642273	FAM110C
3575	IL7R
503835	DUXA
80005	DOCK5
4320	MMP11
55973	BCAP29
1446	CSN1S1
249	ALPL
57449	PLEKHG5
114757	CYGB
10893	MMP24
83743	GRWD1
114991	ZNF618
781	CACNA2D1
441933	OR13G1
10461	MERTK
80781	COL18A1
51156	SERPINA10
3635	INPP5D
939	CD27
89796	NAV1
9690	UBE3C
26999	CYFIP2
10658	CELF1
9376	SLC22A8
8578	SCARF1
26046	LTN1
161176	SYNE3
160335	TMTC2
3811	KIR3DL1
7982	ST7
7429	VIL1
54884	RETSAT
3672	ITGA1
23243	ANKRD28
129685	TAF8
9369	NRXN3
80010	RMI1
91057	CCDC34
285555	STPG2
56341	PRMT8
167127	UGT3A2
79346	OR4C5
811	CALR
6506	SLC1A2
10076	PTPRU
3337	DNAJB1
8515	ITGA10
54897	CASZ1
92086	GGTLC1
125958	OR7D4
5884	RAD17
2709	GJB5
9725	TMEM63A
25831	HECTD1
121256	TMEM132D
22903	BTBD3
93517	SDR42E1
51332	SPTBN5
387890	TMEM233
5287	PIK3C2B
8509	NDST2
57467	HHATL
8560	DEGS1
221656	KDM1B
166336	PRICKLE2
26496	OR10A3
148	ADRA1A
1020	CDK5
84225	ZMYND15
58504	ARHGAP22
3417	IDH1
10278	EFS
3891	KRT85
70	ACTC1
148109	FAM187B
8532	CPZ
7052	TGM2
51611	DPH5
5976	UPF1
51373	MRPS17
5980	REV3L
127062	OR2M3
2776	GNAQ
23514	SPIDR
442319	ZNF727
3560	IL2RB
23228	PLCL2
129293	TRABD2A
57524	CASKIN1
5678	PSG9
155051	CRYGN
50632	CALY
253017	TECRL
83851	SYT16
8942	KYNU
79705	LRRK1
23524	SRRM2
196264	MPZL3
51626	DYNC2LI1
3761	KCNJ4
55079	FEZF2
157855	KCNU1
80728	ARHGAP39
55892	MYNN
1998	ELF2
245929	DEFB115
342510	CD300E
54477	PLEKHA5
8536	CAMK1
83987	CCDC8
23022	PALLD
26873	OPLAH
196477	CCER1
3084	NRG1
129049	SGSM1
245913	DEFB110
79442	LRRC2
1295	COL8A1
283162	OR8B4
641	BLM
23746	AIPL1
9578	CDC42BPB
7706	TRIM25
22844	FRMPD1
26659	OR7A5
147372	CCBE1
84249	PSD2
57823	SLAMF7
3852	KRT5
57728	WDR19
23405	DICER1
113026	PLCD3
776	CACNA1D
154214	RNF217
11240	PADI2
3737	KCNA2
51422	PRKAG2
26015	RPAP1
54084	TSPEAR
3000	GUCY2D
138803	OR13C3
51246	SHISA5
163051	ZNF709
127059	OR2M5
342933	ZSCAN5B
5604	MAP2K1
64518	TEKT3
9001	HAP1
2813	GP2
8824	CES2
9098	USP6
10233	LRRC23
11022	TDRKH
51380	CSAD
84432	PROK1
5450	POU2AF1
5879	RAC1
112937	GLB1L3
400916	CHCHD10
23223	RRP12
51283	BFAR
23767	FLRT3
23505	TMEM131
222950	NYAP1
219958	OR1S2
23113	CUL9
261734	NPHP4
9595	CYTIP
1463	NCAN
4916	NTRK3
9712	USP6NL
7307	U2AF1
90806	ANGEL2
5016	OVGP1
3799	KIF5B
100431172	KLRF2
192669	AGO3
22941	SHANK2
51005	AMDHD2
8189	SYMPK
387	RHOA
222643	UNC5CL
7038	TG
23275	POFUT2
143098	MPP7
57539	WDR35
5670	PSG2
57708	MIER1
203238	CCDC171
55667	DENND4C
221409	SPATS1
10637	LEFTY1
11129	CLASRP
57464	STRIP2
401667	OR51A2
25970	SH2B1
9645	MICAL2
6929	TCF3
84969	TOX2
23042	PDXDC1
92292	GLYATL1
10216	PRG4
348980	HCN1
256979	SUN3
1609	DGKQ
80128	TRIM46
92749	DRC1
338699	ANKRD42
4261	CIITA
81622	UNC93B1
22926	ATF6
64411	ARAP3
83483	PLVAP
19	ABCA1
113675	SDSL
84779	NAA11
388695	LYSMD1
6642	SNX1
6531	SLC6A3
4214	MAP3K1
11120	BTN2A1
3778	KCNMA1
222546	RFX6
80146	UXS1
254102	EHBP1L1
4957	ODF2
3622	ING2
7014	TERF2
8642	DCHS1
124857	WFIKKN2
8315	BRAP
147179	WIPF2
5100	PCDH8
148979	GLIS1
9024	BRSK2
4245	MGAT1
79937	CNTNAP3
93273	LEMD1
440073	IQSEC3
9726	ZNF646
910	CD1B
1359	CPA3
162517	FBXO39
5624	PROC
699	BUB1
353137	LCE1F
8087	FXR1
10125	RASGRP1
399967	PATE2
2153	F5
7093	TLL2
64759	TNS3
94030	LRRC4B
442186	OR2J3
22834	ZNF652
54809	SAMD9
4318	MMP9
952	CD38
1816	DRD5
390157	OR8K1
80207	OPA3
9138	ARHGEF1
57695	USP37
8897	MTMR3
7711	ZNF155
64328	XPO4
25904	CNOT10
80131	LRRC8E
10394	PRG3
9052	GPRC5A
83479	DDX59
54800	KLHL24
1969	EPHA2
9752	PCDHA9
5737	PTGFR
57701	NCKAP5L
338917	VSX2
8744	TNFSF9
51567	TDP2
11131	CAPN11
25834	MGAT4C
1840	DTX1
84910	TMEM87B
29966	STRN3
607	BCL9
729993	SHISA9
23211	ZC3H4
2305	FOXM1
26227	PHGDH
23408	SIRT5
79716	NPEPL1
85438	CABS1
4642	MYO1D
7726	TRIM26
119687	OR51A7
390442	OR11H4
23131	GPATCH8
83931	STK40
64745	METTL17
3912	LAMB1
25799	ZNF324
387601	SLC22A25
3709	ITPR2
10051	SMC4
23350	U2SURP
10188	TNK2
245928	DEFB114
119774	OR52K2
29911	HOOK2
7466	WFS1
1797	DXO
9896	FIG4
84874	ZNF514
154215	NKAIN2
89872	AQP10
8483	CILP
387597	ILDR2
84186	ZCCHC7
134147	CMBL
90523	MLIP
163590	TOR1AIP2
81618	ITM2C
84675	TRIM55
25884	CHRDL2
22997	IGSF9B
57194	ATP10A
2027	ENO3
2335	FN1
132014	IL17RE
9687	GREB1
23026	MYO16
58500	ZNF250
729627	PRR23A
388419	BTBD17
1515	CTSV
10126	DNAL4
390327	OR6C70
56141	PCDHA7
284498	C1orf167
6529	SLC6A1
27314	RAB30
283450	HECTD4
3064	HTT
57121	LPAR5
124602	KIF19
5108	PCM1
5296	PIK3R2
1059	CENPB
9828	ARHGEF17
2044	EPHA5
148479	PHF13
647309	GMNC
7301	TYRO3
54551	MAGEL2
3198	HOXA1
9113	LATS1
25818	KLK5
114795	TMEM132B
1811	SLC26A3
1558	CYP2C8
359710	BPIFB3
6566	SLC16A1
163589	TDRD5
154810	AMOTL1
3321	IGSF3
55106	SLFN12
22976	PAXIP1
64764	CREB3L2
6711	SPTBN1
389337	ARHGEF37
26528	DAZAP1
392309	OR13J1
114548	NLRP3
79570	NKAIN1
9063	PIAS2
4052	LTBP1
6878	TAF6
54020	SLC37A1
79626	TNFAIP8L2
285282	RABL3
51378	ANGPT4
147929	ZNF565
48	ACO1
163154	PRR22
256764	WDR72
1122	CHML
1820	ARID3A
121364	OR10A7
7476	WNT7A
5542	PRB1
286077	FAM83H
164153	UBL4B
26005	C2CD3
9927	MFN2
51700	CYB5R2
64789	EXO5
55630	SLC39A4
6403	SELP
55244	SLC47A1
29993	PACSIN1
761	CA3
27147	DENND2A
30820	KCNIP1
1187	CLCNKA
56110	PCDHGA5
100131390	SP9
133396	IL31RA
9525	VPS4B
7919	DDX39B
283554	GPR137C
22862	FNDC3A
23025	UNC13A
9987	HNRNPDL
79109	MAPKAP1
57710	KIAA1614
5971	RELB
8702	B4GALT4
5192	PEX10
2053	EPHX2
9025	RNF8
389668	XKR9
5662	PSD
155038	GIMAP8
7917	BAG6
164045	HFM1
83893	SPATA16
9583	ENTPD4
4188	MDFI
54507	ADAMTSL4
11260	XPOT
340069	FAM170A
729956	SHISA7
10112	KIF20A
389161	ANKUB1
8664	EIF3D
1525	CXADR
120775	OR2D3
391109	OR10K1
122706	PSMB11
4668	NAGA
81318	OR4A5
79791	FBXO31
7274	TTPA
219469	OR8H1
1129	CHRM2
1983	EIF5
116443	GRIN3A
56126	PCDHB10
55700	MAP7D1
50717	DCAF8
10878	CFHR3
1875	E2F5
4051	CYP4F3
3949	LDLR
6857	SYT1
55738	ARFGAP1
390077	OR52N2
9064	MAP3K6
55001	TTC22
6498	SKIL
26762	HAVCR1
122740	OR4K14
286887	KRT6C
51430	SUCO
221692	PHACTR1
284433	OR10H5
55754	TMEM30A
4528	MTIF2
83447	SLC25A31
23398	PPWD1
10116	FEM1B
3636	INPPL1
10653	SPINT2
55840	EAF2
84632	AFAP1L2
83416	FCRL5
54888	NSUN2
302	ANXA2
55172	DNAAF2
899	CCNF
114571	SLC22A9
390059	OR51M1
5396	PRRX1
60312	AFAP1
390167	OR5M10
153769	SH3RF2
283455	KSR2
84439	HHIPL1
1837	DTNA
26253	CLEC4E
8876	VNN1
80343	SEL1L2
147923	ZNF420
201514	ZNF584
8458	TTF2
79698	ZMAT4
157753	TMEM74
89782	LMLN
2124	EVI2B
64420	SUSD1
56169	GSDMC
552	AVPR1A
729025	SLC15A5
57863	CADM3
90485	ZNF835
166979	CDC20B
56131	PCDHB4
9956	HS3ST2
9679	FAM53B
57282	SLC4A10
729230	CCR2
3384	ICAM2
138046	RALYL
5648	MASP1
55096	EBLN2
84444	DOT1L
7409	VAV1
8170	SLC14A2
2195	FAT1
5592	PRKG1
85360	SYDE1
79018	GID4
9991	PTBP3
23181	DIP2A
3681	ITGAD
128387	TATDN3
1912	PHC2
1071	CETP
26693	OR2V1
84159	ARID5B
5602	MAPK10
23469	PHF3
3720	JARID2
3883	KRT33A
8492	PRSS12
5803	PTPRZ1
345062	PRSS48
4624	MYH6
25941	TPGS2
3557	IL1RN
401067	IQCF3
219952	OR6Q1
5786	PTPRA
89932	PAPLN
7559	ZNF12
51202	DDX47
219995	MS4A15
2794	GNL1
3911	LAMA5
338321	NLRP9
7011	TEP1
50487	PLA2G3
5291	PIK3CB
7148	TNXB
54826	GIN1
6548	SLC9A1
7025	NR2F1
127623	OR2B11
389333	PROB1
9921	RNF10
5551	PRF1
390437	OR4N5
623	BDKRB1
7433	VIPR1
79722	ANKRD55
23503	ZFYVE26
54492	NEURL1B
80765	STARD5
431705	ASTL
11014	KDELR2
100287045	FAM90A26
80321	CEP70
87178	PNPT1
341392	ACSM4
391192	OR2L3
696	BTN1A1
283208	P4HA3
57210	SLC45A4
8403	SOX14
54856	GON4L
84522	JAGN1
79977	GRHL2
222008	VSTM2A
220213	OTUD1
5428	POLG
285346	ZNF852
440275	EIF2AK4
5576	PRKAR2A
50624	CUZD1
79929	MAP6D1
54822	TRPM7
5949	RBP3
270	AMPD1
3097	HIVEP2
6208	RPS14
11250	GPR45
55823	VPS11
400954	EML6
23613	ZMYND8
84102	SLC41A2
3053	SERPIND1
10298	PAK4
9245	GCNT3
9727	RAB11FIP3
6096	RORB
126353	MISP
2863	GPR39
51555	PEX5L
54986	ULK4
27165	GLS2
26298	EHF
22795	NID2
115677	NOSTRIN
222183	SRRM3
55081	IFT57
80312	TET1
928	CD9
390162	OR5M9
119180	LYZL2
10804	GJB6
84364	ARFGAP2
1445	CSK
7755	ZNF205
3201	HOXA4
11082	ESM1
647589	ANHX
54617	INO80
128272	ARHGEF19
23705	CADM1
10129	FRY
220441	RNF152
5360	PLTP
26689	OR4D1
51603	METTL13
64084	CLSTN2
57096	RPGRIP1
716	C1S
51701	NLK
2781	GNAZ
146057	TTBK2
390323	OR6C75
55835	CENPJ
159195	USP54
90288	EFCAB12
10003	NAALAD2
2561	GABRB2
9861	PSMD6
84976	DISP1
161357	MDGA2
64094	SMOC2
83852	SETDB2
7732	RNF112
27303	RBMS3
55036	CCDC40
2595	GANC
58509	CACTIN
6651	SON
117286	CIB3
56128	PCDHB8
56165	TDRD1
374897	SBSN
2331	FMOD
27036	SIGLEC7
219484	OR5M8
131669	UROC1
389816	LRRC26
392862	GRID2IP
2487	FRZB
54212	SNTG1
3297	HSF1
4330	MN1
2185	PTK2B
4868	NPHS1
4854	NOTCH3
95681	CEP41
138716	RPP25L
23102	TBC1D2B
392636	AGMO
11276	SYNRG
282616	IFNL2
3683	ITGAL
57624	NYAP2
79573	TTC13
161394	SAMD15
25794	FSCN2
219670	ENKUR
8600	TNFSF11
162461	TMEM92
27000	DNAJC2
254956	MORN5
56121	PCDHB15
80129	CCDC170
480	ATP1A4
84530	SRRM4
1949	EFNB3
9912	ARHGAP44
126205	NLRP8
85409	NKD2
8940	TOP3B
10903	MTMR11
158056	MAMDC4
84838	ZNF496
2848	GPR25
84273	NOA1
124274	GPR139
91646	TDRD12
208	AKT2
6650	CAPN15
374819	LRRC37A3
222545	GPRC6A
9731	CEP104
202018	TAPT1
3577	CXCR1
55698	RADIL
79625	NDNF
9919	SEC16A
11001	SLC27A2
6519	SLC3A1
222255	ATXN7L1
9169	SCAF11
84440	RAB11FIP4
134553	C5orf24
60482	SLC5A7
374864	CCDC178
146279	TEKT5
274	BIN1
79651	RHBDF2
63893	UBE2O
11064	CNTRL
5603	MAPK13
859	CAV3
84172	POLR1B
6737	TRIM21
9399	STOML1
4239	MFAP4
118987	PDZD8
6385	SDC4
1379	CR1L
27283	TINAG
79730	NSUN7
6687	SPG7
1137	CHRNA4
26998	FETUB
55701	ARHGEF40
81488	POLR2M
2902	GRIN1
11346	SYNPO
217	ALDH2
117285	DEFB118
57545	CC2D2A
51614	ERGIC3
203076	C8orf74
57718	PPP4R4
257169	C9orf43
4606	MYBPC2
55737	VPS35
83696	TRAPPC9
4993	OR2C1
6406	SEMG1
1540	CYLD
64949	MRPS26
5708	PSMD2
23547	LILRA4
4939	OAS2
3698	ITIH2
56971	CEACAM19
1579	CYP4A11
164237	WFDC13
126147	NTN5
5409	PNMT
55530	SVOP
54620	FBXL19
81470	OR2G2
2176	FANCC
22880	MORC2
7088	TLE1
22909	FAN1
905	CCNT2
3645	INSRR
9942	XYLB
7158	TP53BP1
51000	SLC35B3
135892	TRIM50
55811	ADCY10
9765	ZFYVE16
9527	GOSR1
5793	PTPRG
7374	UNG
55552	ZNF823
23523	CABIN1
343170	OR14K1
93408	MYL10
91522	COL23A1
55764	IFT122
12	SERPINA3
390326	OR6C76
6431	SRSF6
10863	ADAM28
4650	MYO9B
9569	GTF2IRD1
160298	C11orf42
11037	STON1
5644	PRSS1
1106	CHD2
26341	OR5H1
64816	CYP3A43
7780	SLC30A2
9938	ARHGAP25
4635	MYL4
4336	MOBP
342979	PALM3
2677	GGCX
57186	RALGAPA2
55116	TMEM39B
4146	MATN1
898	CCNE1
10164	CHST4
403274	OR5H15
2250	FGF5
9891	NUAK1
152110	NEK10
7321	UBE2D1
132851	SPATA4
9951	HS3ST4
81669	CCNL2
284369	SIGLECL1
353133	LCE1C
26499	PLEK2
345930	ECT2L
51208	CLDN18
57590	WDFY1
387712	ENO4
57684	ZBTB26
8786	RGS11
57105	CYSLTR2
56311	ANKRD7
3178	HNRNPA1
79839	CCDC102B
23276	KLHL18
137868	SGCZ
4915	NTRK2
5822	PWP2
473	RERE
124460	SNX20
200909	HTR3D
10061	ABCF2
945	CD33
168667	BMPER
2940	GSTA3
25921	ZDHHC5
51573	GDE1
79971	WLS
9066	SYT7
10717	AP4B1
580	BARD1
80832	APOL4
375387	NRROS
23092	ARHGAP26
55034	MOCOS
79990	PLEKHH3
9213	XPR1
6694	SPP2
58505	OSTC
90780	PYGO2
148113	CILP2
4216	MAP3K4
4217	MAP3K5
1592	CYP26A1
221061	FAM171A1
51562	MBIP
80108	ZFP2
65125	WNK1
8091	HMGA2
55876	GSDMB
7862	BRPF1
9870	AREL1
10462	CLEC10A
4041	LRP5
7104	TM4SF4
6482	ST3GAL1
442184	OR2B3
30846	EHD2
4520	MTF1
51702	PADI3
448834	KPRP
2138	EYA1
6597	SMARCA4
5051	PAFAH2
10140	TOB1
158248	TTC16
100049587	SIGLEC14
9934	P2RY14
7278	TUBA3C
81537	SGPP1
2928	GSC2
11262	SP140
342900	LEUTX
9313	MMP20
10435	CDC42EP2
219623	TMEM26
1717	DHCR7
164668	APOBEC3H
7020	TFAP2A
84068	SLC10A7
22981	NINL
1849	DUSP7
83953	FCAMR
219986	OR4D11
8451	CUL4A
128178	EDARADD
221391	OPN5
79842	ZBTB3
8165	AKAP1
25998	IBTK
5540	NPY4R
7376	NR1H2
5863	RGL2
119682	OR51L1
23347	SMCHD1
10100	TSPAN2
402665	IGLON5
9975	NR1D2
400935	IL17REL
861	RUNX1
1063	CENPF
325	APCS
1009	CDH11
9600	PITPNM1
4254	KITLG
51773	RSF1
2672	GFI1
57717	PCDHB16
151963	MB21D2
9514	GAL3ST1
7053	TGM3
29080	CCDC59
1813	DRD2
283116	TRIM49B
146760	RTN4RL1
6863	TAC1
114881	OSBPL7
57136	APMAP
1305	COL13A1
2444	FRK
108	ADCY2
9848	MFAP3L
3177	SLC29A2
11248	NXPH3
494115	RBMXL1
1002	CDH4
135941	OR2A14
26191	PTPN22
390231	TRIM77
6720	SREBF1
6018	RLF
51338	MS4A4A
28969	BZW2
54805	CNNM2
5896	RAG1
64180	DPEP3
4036	LRP2
10869	USP19
203286	ANKS6
6938	TCF12
9448	MAP4K4
22850	ADNP2
54602	NDFIP2
22800	RRAS2
390538	OR4M2
9988	DMTF1
96764	TGS1
23152	CIC
5796	PTPRK
9373	PLAA
80341	BPIFB2
340371	NRBP2
176	ACAN
388799	FAM209B
57217	TTC7A
3357	HTR2B
132724	TMPRSS11B
51780	KDM3B
114770	PGLYRP2
5571	PRKAG1
57593	EBF4
54097	FAM3B
9685	CLINT1
124538	OR4D2
64132	XYLT2
63971	KIF13A
79693	YRDC
10307	APBB3
167465	ZNF366
2774	GNAL
84988	PPP1R16A
55503	TRPV6
341640	FREM2
56269	IRGC
23170	TTLL12
9826	ARHGEF11
150696	PROM2
256223	CDRT15L2
57224	NHSL1
5101	PCDH9
56979	PRDM9
5325	PLAGL1
81309	OR4C15
3309	HSPA5
157922	CAMSAP1
11171	STRAP
6948	TCN2
730005	SEC14L6
63939	FAM217B
2115	ETV1
11177	BAZ1A
202309	GAPT
140628	GATA5
2917	GRM7
148066	ZNRF4
29101	SSU72
26063	DECR2
1523	CUX1
389118	CDHR4
10130	PDIA6
136306	SVOPL
146862	UNC45B
54346	UNC93A
79683	ZDHHC14
10427	SEC24B
131870	NUDT16
6252	RTN1
10021	HCN4
57486	NLN
284352	PPP1R37
29104	N6AMT1
28968	SLC6A16
10528	NOP56
221400	TDRD6
10006	ABI1
9904	RBM19
56252	YLPM1
29909	GPR171
8909	ENDOU
219749	ZNF25
10942	PRSS21
22996	TTC39A
57727	NCOA5
9567	GTPBP1
1663	DDX11
220074	LRTOMT
146556	C16orf89
85329	LGALS12
1029	CDKN2A
4640	MYO1A
1524	CX3CR1
80219	COQ10B
10056	FARSB
64137	ABCG4
64785	GINS3
6041	RNASEL
4430	MYO1B
7391	USF1
8975	USP13
79958	DENND1C
219409	GSX1
10876	EDDM3A
85450	ITPRIP
222894	FERD3L
8899	PRPF4B
80714	PBX4
2113	ETS1
57336	ZNF287
51171	HSD17B14
79875	THSD4
11178	LZTS1
6011	GRK1
63934	ZNF667
115950	ZNF653
84628	NTNG2
11078	TRIOBP
11320	MGAT4A
50488	MINK1
55249	YY1AP1
8390	OR1G1
8065	CUL5
9780	PIEZO1
148229	ATP8B3
55794	DDX28
100129543	ZNF730
55556	ENOSF1
8660	IRS2
56103	PCDHGB2
4641	MYO1C
26524	LATS2
114826	SMYD4
2026	ENO2
91949	COG7
338323	NLRP14
125206	SLC5A10
8731	RNMT
31	ACACA
203228	C9orf72
284114	TMEM102
55833	UBAP2
2690	GHR
3786	KCNQ3
56143	PCDHA5
3643	INSR
201294	UNC13D
27239	GPR162
5275	SERPINB13
4123	MAN2C1
390433	OR4K13
3083	HGFAC
79908	BTNL8
79600	TCTN1
10223	GPA33
27143	PALD1
55388	MCM10
4212	MEIS2
374407	DNAJB13
27005	USP21
85313	PPIL4
991	CDC20
2837	UTS2R
8787	RGS9
53905	DUOX1
58506	SCAF1
51010	EXOSC3
27132	CPNE7
285203	EOGT
403278	OR5K4
51281	ANKMY1
80342	TRAF3IP3
11081	KERA
319100	TAAR6
26470	SEZ6L2
23017	FAIM2
1272	CNTN1
112939	NACC1
9437	NCR1
127540	HMGB4
28316	CDH20
26750	RPS6KC1
540	ATP7B
7201	TRHR
26033	ATRNL1
22877	MLXIP
390443	RNASE9
10155	TRIM28
340156	MYLK4
84812	PLCD4
4034	LRCH4
64066	MMP27
23450	SF3B3
3760	KCNJ3
3480	IGF1R
4985	OPRD1
54438	GFOD1
79613	TANGO6
55366	LGR4
417	ART1
9188	DDX21
9771	RAPGEF5
9900	SV2A
26188	OR1C1
2908	NR3C1
79310	OR5H2
3195	TLX1
140459	ASB6
84630	TTBK1
5500	PPP1CB
162514	TRPV3
64093	SMOC1
92241	RCSD1
3776	KCNK2
53820	RIPPLY3
135948	OR2F2
55076	TMEM45A
391365	SULT6B1
114882	OSBPL8
4974	OMG
4139	MARK1
148345	C1orf127
29994	BAZ2B
58524	DMRT3
6732	SRPK1
51179	HAO2
5754	PTK7
149954	BPIFB4
6949	TCOF1
11170	FAM107A
